Latitude,Longitude,Primary Type,Hour,Month
42.018498254,-87.672983233,THEFT,10,7
41.884492937,-87.624648808,THEFT,19,7
41.923820753,-87.776018796,ROBBERY,17,7
41.830407799,-87.67371278,ROBBERY,16,7
41.968815819,-87.674618145,THEFT,12,7
41.890949318,-87.707639495,ROBBERY,9,7
41.911655568,-87.730391858,ROBBERY,0,7
41.770798941,-87.612458988,ROBBERY,8,7
41.788609502,-87.647439345,ROBBERY,12,7
41.778900291,-87.664206195,THEFT,10,7
41.945453213,-87.655560542,ROBBERY,17,7
41.779975054,-87.630937377,ROBBERY,22,7
41.880421366,-87.751282465,ROBBERY,11,7
41.867355724,-87.695926664,ROBBERY,7,7
41.94670237,-87.656117076,ROBBERY,18,7
41.87690443,-87.628999406,THEFT,11,7
41.909558,-87.75148075,ROBBERY,9,7
41.776322631,-87.605838376,ROBBERY,21,2
42.018498254,-87.672983233,THEFT,12,6
41.882389568,-87.626221727,ROBBERY,14,7
41.896685066,-87.627683859,ROBBERY,23,6
41.750433485,-87.600311248,ROBBERY,18,6
41.852510539,-87.711167232,ROBBERY,19,6
41.949399974,-87.664080289,ROBBERY,21,5
41.757689816,-87.609028578,ROBBERY,19,2
41.880751096,-87.723855981,ROBBERY,18,7
41.878064761,-87.743354013,ROBBERY,14,7
41.884643948,-87.670621277,ROBBERY,2,7
41.748399868,-87.630603731,ROBBERY,22,7
41.86653034,-87.694066163,ROBBERY,10,7
41.734842718,-87.552756625,THEFT,15,7
41.853403811,-87.702866766,THEFT,22,7
41.793502466,-87.667006391,ROBBERY,22,7
41.984793427,-87.660105197,ROBBERY,3,7
41.891527835,-87.655800382,ROBBERY,4,7
41.765860846,-87.606620044,ROBBERY,3,7
41.742267488,-87.702192623,ROBBERY,1,7
41.788766858,-87.622315941,ROBBERY,2,7
41.890773801,-87.713734226,ROBBERY,16,7
41.77268594,-87.605758495,ROBBERY,14,7
41.794893197,-87.630521478,ROBBERY,18,7
41.95411032,-87.681956831,ROBBERY,18,7
41.759360805,-87.588382086,ROBBERY,19,7
41.888165132,-87.622937212,THEFT,18,7
41.8924816,-87.627351831,THEFT,15,7
41.857655711,-87.676608095,ROBBERY,6,7
41.786499587,-87.649815884,ROBBERY,3,7
41.731892324,-87.617184283,ROBBERY,2,7
41.903003447,-87.726311296,THEFT,5,7
41.99784988,-87.682879495,ROBBERY,4,7
41.897742135,-87.626878833,ROBBERY,2,7
41.73322286,-87.555483714,ROBBERY,3,7
41.892753031,-87.624193896,THEFT,15,7
41.683409941,-87.630330221,ROBBERY,0,7
41.760296795,-87.571254574,ROBBERY,17,7
41.883500187,-87.627876698,THEFT,12,7
41.997888171,-87.680440023,ROBBERY,10,7
41.766960783,-87.648527745,ROBBERY,13,7
41.807499342,-87.590234482,ROBBERY,22,7
41.908623747,-87.63012767,ROBBERY,23,7
41.895030153,-87.744512816,ROBBERY,23,7
41.968359268,-87.717443351,ROBBERY,0,7
41.839068717,-87.704038693,ROBBERY,23,7
41.987368632,-87.654707821,ROBBERY,22,7
41.868924178,-87.628554655,ROBBERY,22,7
41.931693061,-87.711702971,ROBBERY,16,7
41.794088699,-87.631799109,ROBBERY,16,7
42.019380398,-87.672249127,ROBBERY,18,7
41.969110742,-87.715829175,ROBBERY,17,7
41.852004263,-87.688536253,THEFT,16,7
41.960211239,-87.708216117,ROBBERY,14,7
41.758518119,-87.55726012,ROBBERY,14,7
41.909852583,-87.728821744,ROBBERY,22,7
41.751214876,-87.571098146,ROBBERY,5,7
41.880531795,-87.742277421,ROBBERY,5,7
41.886530422,-87.744355834,ROBBERY,13,7
41.98375277,-87.709041483,ROBBERY,1,7
41.804018962,-87.668496575,ROBBERY,9,7
41.680448327,-87.661449244,ROBBERY,3,7
41.87216529,-87.730274805,ROBBERY,4,7
41.84401176,-87.708676885,THEFT,12,7
41.910390576,-87.682651328,THEFT,12,7
41.802111489,-87.606401292,THEFT,13,6
41.947252263,-87.65350869,THEFT,14,6
41.875229772,-87.686253982,ROBBERY,14,7
41.79830982,-87.729434752,ROBBERY,4,6
41.760456816,-87.564790842,ROBBERY,4,6
41.973286475,-87.656747535,ROBBERY,0,7
41.951187878,-87.65034213,ROBBERY,18,7
41.874850606,-87.735272577,ROBBERY,18,6
41.872963554,-87.753663295,ROBBERY,17,6
41.976046505,-87.698929798,ROBBERY,2,6
41.865628998,-87.715401522,ROBBERY,0,6
41.808634077,-87.645527495,ROBBERY,20,6
41.808745799,-87.72361831,ROBBERY,10,5
41.912023876,-87.759423428,ROBBERY,21,3
41.757712936,-87.606605687,ROBBERY,13,7
41.870422778,-87.624136026,ROBBERY,8,7
41.876911425,-87.740012163,THEFT,22,7
41.944862379,-87.739665593,ROBBERY,21,7
41.776198773,-87.637680313,ROBBERY,21,7
41.672300448,-87.645685085,ROBBERY,21,7
41.806249568,-87.663686943,ROBBERY,16,7
41.758092329,-87.633682992,ROBBERY,19,7
41.891404732,-87.628061509,THEFT,20,7
41.916993881,-87.740555916,ROBBERY,21,6
41.753175999,-87.557005635,ROBBERY,20,7
41.886799059,-87.646944603,ROBBERY,18,7
41.794976356,-87.667042466,ROBBERY,17,7
41.885741029,-87.631711749,THEFT,14,7
41.778321993,-87.586402872,THEFT,16,7
41.91734972,-87.711331472,ROBBERY,11,7
41.85230337,-87.667372812,ROBBERY,1,7
41.883208906,-87.63319367,ROBBERY,10,7
41.873192907,-87.743196874,ROBBERY,12,7
41.909422255,-87.675974898,THEFT,2,7
41.793835574,-87.681539573,ROBBERY,10,7
41.771518515,-87.665214054,ROBBERY,0,7
41.893124489,-87.772234578,ROBBERY,22,7
41.922511,-87.64623495,ROBBERY,23,7
41.884276844,-87.622098929,ROBBERY,21,7
41.749899475,-87.663426378,ROBBERY,16,7
41.69274985,-87.700868185,ROBBERY,3,7
41.748356162,-87.634235796,ROBBERY,23,7
41.877636536,-87.735371449,ROBBERY,19,7
41.977017622,-87.692447486,ROBBERY,19,7
41.747393001,-87.585438607,ROBBERY,19,7
42.01158435,-87.664698279,ROBBERY,17,7
41.903708614,-87.631437924,THEFT,9,7
41.73920063,-87.647353473,ROBBERY,11,7
42.018498254,-87.672983233,THEFT,3,7
41.929743818,-87.684273777,ROBBERY,18,5
41.769136729,-87.594020551,ROBBERY,21,3
41.869331367,-87.662169854,ROBBERY,12,3
41.881631341,-87.632355275,ROBBERY,13,2
41.728263473,-87.550169307,ROBBERY,9,1
41.756231803,-87.588304657,ROBBERY,4,7
41.872736496,-87.624187554,ROBBERY,3,7
41.740097696,-87.579415219,ROBBERY,0,7
41.799058715,-87.589081404,ROBBERY,1,7
41.928144354,-87.687755371,ROBBERY,18,7
41.90227194,-87.753629703,ROBBERY,14,7
41.690547081,-87.623047109,ROBBERY,21,7
41.736264617,-87.627929503,ROBBERY,18,7
41.87366807,-87.735845376,ROBBERY,22,7
41.885481891,-87.627935689,THEFT,17,7
41.763027016,-87.586243072,ROBBERY,21,7
41.894942226,-87.755293723,THEFT,11,7
41.894006477,-87.633028008,ROBBERY,3,7
41.927156242,-87.687721235,ROBBERY,23,7
41.978511843,-87.814408627,ROBBERY,21,7
41.970150868,-87.719937663,ROBBERY,23,7
41.734903413,-87.655741687,ROBBERY,20,7
41.903409445,-87.63143018,THEFT,20,7
41.781933585,-87.689814385,ROBBERY,11,7
41.840211487,-87.635369039,ROBBERY,9,7
41.694336068,-87.629138436,THEFT,10,7
41.892675756,-87.632616499,ROBBERY,3,7
41.71375358,-87.628472366,ROBBERY,3,7
41.72734309,-87.586704269,ROBBERY,1,7
41.884513116,-87.647865122,THEFT,0,7
41.828986469,-87.60385546,ROBBERY,2,7
41.869822522,-87.724191109,ROBBERY,18,6
41.865713975,-87.7251516,ROBBERY,15,6
41.876650547,-87.755587101,ROBBERY,9,5
41.876650547,-87.755587101,ROBBERY,17,5
41.877532811,-87.672387519,ROBBERY,0,4
42.011855146,-87.674512777,ROBBERY,22,3
41.93991842,-87.653288878,THEFT,1,7
41.8744151,-87.627609439,THEFT,16,7
41.947225886,-87.655545441,THEFT,12,7
41.876043811,-87.624268492,THEFT,13,7
41.870556289,-87.720262929,ROBBERY,2,7
41.852889466,-87.621870493,ROBBERY,0,7
41.81067058,-87.621248438,ROBBERY,19,6
41.88705768,-87.647514742,THEFT,2,6
41.685953051,-87.620827806,THEFT,18,6
41.875178061,-87.627619404,THEFT,1,6
41.875272573,-87.624251314,ROBBERY,1,6
41.903874342,-87.723904279,ROBBERY,23,6
41.730588025,-87.575562461,ROBBERY,13,6
41.807888669,-87.722929523,ROBBERY,11,7
41.961151213,-87.711515999,ROBBERY,1,7
41.940318272,-87.644408194,ROBBERY,2,7
41.793869814,-87.664578591,ROBBERY,22,7
41.769185486,-87.625732415,THEFT,22,7
41.927235118,-87.726849666,THEFT,18,7
41.895389368,-87.723944549,ROBBERY,19,7
41.875446677,-87.711102716,ROBBERY,15,7
41.748047232,-87.643968533,THEFT,15,7
41.73974348,-87.604910336,ROBBERY,13,7
41.735474209,-87.62257796,ROBBERY,15,7
41.93374417,-87.644581852,THEFT,15,7
41.751177563,-87.682876487,THEFT,10,7
41.842530382,-87.622392627,ROBBERY,12,7
41.885729421,-87.63430827,ROBBERY,13,7
41.76002733,-87.663661918,ROBBERY,15,7
41.885741029,-87.631711749,THEFT,17,7
41.777972797,-87.742277863,THEFT,13,7
41.89554672,-87.70728242,ROBBERY,10,7
41.979443481,-87.841521194,ROBBERY,2,7
41.726268445,-87.626364727,ROBBERY,22,6
41.787354626,-87.669266465,ROBBERY,22,6
41.883500187,-87.627876698,ROBBERY,20,6
42.003730753,-87.65771279,THEFT,20,6
41.895560915,-87.705860838,ROBBERY,15,6
41.862218265,-87.639087164,ROBBERY,17,6
41.664294511,-87.641455374,ROBBERY,20,6
41.81278547,-87.616683734,ROBBERY,0,6
41.878638996,-87.627691486,THEFT,18,6
41.891470611,-87.628064457,THEFT,16,6
41.874534123,-87.711339218,THEFT,16,6
41.887384761,-87.624550742,ROBBERY,16,6
41.88062474,-87.734263985,ROBBERY,15,6
41.808028819,-87.684414463,ROBBERY,13,6
41.943844128,-87.649380278,ROBBERY,5,6
41.920614966,-87.775910739,ROBBERY,1,6
41.877782182,-87.703578245,THEFT,7,6
41.893223483,-87.63153437,ROBBERY,4,6
41.773087037,-87.608866374,ROBBERY,9,6
41.737158469,-87.663097148,ROBBERY,7,6
41.866810739,-87.625817031,ROBBERY,1,6
41.820706776,-87.689672123,ROBBERY,1,6
41.939387043,-87.699010281,THEFT,11,6
41.884790951,-87.624469241,THEFT,15,6
41.736886852,-87.587403463,ROBBERY,16,6
42.001916351,-87.700975988,ROBBERY,1,6
41.880489945,-87.745887499,ROBBERY,17,6
41.898421553,-87.770689566,ROBBERY,17,6
41.855727061,-87.726083148,ROBBERY,17,6
41.85415204,-87.715824009,ROBBERY,16,6
41.860447446,-87.706718175,ROBBERY,4,6
41.783970683,-87.671604009,ROBBERY,9,6
41.886929974,-87.631375562,THEFT,16,6
41.970762272,-87.72447326,ROBBERY,1,6
41.881883933,-87.640060441,THEFT,18,6
41.880417645,-87.751631349,ROBBERY,22,6
41.779430952,-87.665795537,ROBBERY,23,6
41.917099024,-87.731751521,ROBBERY,20,6
41.721159406,-87.614123966,ROBBERY,23,6
41.80710661,-87.616530622,THEFT,17,6
41.773373793,-87.582995925,ROBBERY,4,6
41.891653307,-87.62921569,ROBBERY,5,6
41.751719438,-87.566914357,ROBBERY,4,6
41.909152038,-87.652675042,THEFT,2,6
41.880219342,-87.735461205,ROBBERY,21,6
41.766552048,-87.620138318,THEFT,8,6
41.792002104,-87.643882805,ROBBERY,15,6
41.880717437,-87.726309284,ROBBERY,14,6
41.885741029,-87.631711749,THEFT,15,6
41.765253769,-87.615255549,ROBBERY,7,6
41.773109884,-87.586294711,ROBBERY,13,6
41.870395338,-87.624136329,THEFT,12,6
41.731945687,-87.547662622,ROBBERY,11,6
41.779165877,-87.690043705,ROBBERY,10,6
41.67689358,-87.641876847,ROBBERY,2,6
41.894181327,-87.775112231,ROBBERY,6,6
41.885702079,-87.642031644,THEFT,11,6
41.886864574,-87.736787449,ROBBERY,20,6
41.86678066,-87.653550558,THEFT,8,6
41.871678313,-87.721221513,ROBBERY,7,6
41.883112032,-87.706180958,ROBBERY,7,6
41.823156373,-87.621587057,THEFT,0,6
41.892554483,-87.753067492,ROBBERY,1,6
41.89965509,-87.716454713,ROBBERY,15,6
41.756714109,-87.586085395,ROBBERY,18,6
41.767866727,-87.648122217,ROBBERY,17,6
41.88946287,-87.624222942,THEFT,16,6
41.880653112,-87.634396649,THEFT,13,6
41.896888586,-87.628203192,THEFT,17,6
41.79903812,-87.664719234,THEFT,16,6
41.736263109,-87.627237046,THEFT,10,6
41.874363279,-87.643013039,ROBBERY,22,6
41.736930377,-87.584391221,THEFT,18,6
41.722013357,-87.575344529,THEFT,18,6
41.968340082,-87.718984265,ROBBERY,23,6
41.924813676,-87.69674776,THEFT,23,6
41.92189295,-87.714153451,ROBBERY,23,6
41.841825184,-87.623292218,ROBBERY,20,6
41.89036711,-87.626673634,ROBBERY,3,6
41.786079418,-87.683821839,ROBBERY,7,6
41.879778612,-87.724181021,ROBBERY,5,6
41.768148205,-87.659053996,ROBBERY,5,6
41.884930978,-87.716221792,ROBBERY,0,6
41.866629335,-87.684802433,ROBBERY,2,6
41.866506824,-87.696254501,ROBBERY,15,6
41.735164608,-87.703584808,ROBBERY,19,6
41.736262681,-87.627167437,THEFT,10,6
41.721285041,-87.65742325,ROBBERY,20,6
41.885741529,-87.631344503,THEFT,16,6
41.938928362,-87.756697633,THEFT,18,6
41.779671225,-87.65018171,ROBBERY,19,6
41.759157324,-87.576146407,ROBBERY,17,6
41.739121482,-87.653429303,ROBBERY,0,6
41.892269897,-87.624169858,THEFT,15,6
41.89473019,-87.773987206,ROBBERY,15,6
41.866767236,-87.629455793,ROBBERY,13,6
41.812589794,-87.613916404,ROBBERY,14,6
41.702734339,-87.53558595,ROBBERY,11,6
42.001136868,-87.661345692,THEFT,2,6
41.959891679,-87.767222504,ROBBERY,12,6
41.875887439,-87.704859964,ROBBERY,11,6
41.890439822,-87.721049773,ROBBERY,12,6
41.860050112,-87.716457405,ROBBERY,11,6
41.764978513,-87.629759392,ROBBERY,9,6
41.884644137,-87.728850109,ROBBERY,7,6
41.871530533,-87.744926805,THEFT,6,6
41.780845308,-87.659393962,ROBBERY,1,6
41.875286899,-87.67649739,THEFT,6,6
41.903881631,-87.695434922,ROBBERY,19,6
41.794299045,-87.646168516,ROBBERY,21,6
41.9090189,-87.677422819,ROBBERY,13,6
41.750832464,-87.605224746,ROBBERY,9,6
41.684369838,-87.625311613,ROBBERY,7,6
41.882394062,-87.627844798,ROBBERY,20,2
41.870954998,-87.706681651,THEFT,14,6
41.808584003,-87.665881774,ROBBERY,1,6
41.8910671,-87.628046859,THEFT,17,6
41.8910671,-87.628046859,THEFT,15,6
41.982313891,-87.656578411,ROBBERY,23,6
41.87604633,-87.736179395,ROBBERY,21,6
41.902469823,-87.774165778,ROBBERY,17,6
41.927103515,-87.651076808,ROBBERY,20,6
41.885372606,-87.708068496,ROBBERY,14,6
41.87579878,-87.643056341,ROBBERY,18,6
41.817709879,-87.623059749,ROBBERY,1,6
41.877111469,-87.723714312,ROBBERY,1,6
41.766427719,-87.629794877,ROBBERY,16,6
41.883210464,-87.634350417,THEFT,14,6
41.867595589,-87.69959933,ROBBERY,13,6
41.837114033,-87.711455827,ROBBERY,14,6
41.888405682,-87.671941248,ROBBERY,12,6
41.722697263,-87.62222793,ROBBERY,9,6
41.90942742,-87.711893325,ROBBERY,19,6
41.909447107,-87.759986555,ROBBERY,9,6
41.882381731,-87.629412971,THEFT,16,6
41.880632459,-87.733639652,THEFT,12,6
41.880367915,-87.755370011,ROBBERY,17,6
41.763238704,-87.624859412,ROBBERY,4,6
41.884987492,-87.725791457,ROBBERY,4,6
41.877076602,-87.726457569,ROBBERY,22,6
41.953852531,-87.713208208,ROBBERY,21,6
41.885901992,-87.632455489,ROBBERY,20,6
41.747730373,-87.55402969,ROBBERY,0,6
41.883527335,-87.725750205,ROBBERY,1,6
41.894858704,-87.764396029,ROBBERY,0,6
41.851761264,-87.705602716,ROBBERY,0,6
41.922611595,-87.768371587,ROBBERY,0,6
41.749737947,-87.665850391,ROBBERY,18,6
41.883401379,-87.627874112,ROBBERY,18,6
41.896010965,-87.624279065,THEFT,17,6
41.90982859,-87.677447594,THEFT,18,6
41.873510659,-87.720554136,ROBBERY,18,6
41.810497862,-87.618183812,ROBBERY,15,6
41.899147333,-87.711860772,ROBBERY,4,6
41.85102174,-87.618954852,THEFT,13,6
41.753168407,-87.663505998,ROBBERY,12,6
41.65423396,-87.60680039,ROBBERY,17,6
41.75108144,-87.581668774,ROBBERY,0,6
41.795377138,-87.764572594,ROBBERY,21,6
41.932981227,-87.709885976,ROBBERY,19,6
41.898219905,-87.733559614,ROBBERY,19,6
41.897747823,-87.733545666,ROBBERY,20,6
41.934262479,-87.714904846,ROBBERY,20,6
41.806808701,-87.704845997,ROBBERY,19,6
41.77932782,-87.673118278,ROBBERY,16,6
41.968856027,-87.713375273,ROBBERY,19,6
41.780961677,-87.625357311,ROBBERY,17,6
41.911623106,-87.62653842,ROBBERY,17,6
41.807067906,-87.603843747,ROBBERY,13,6
41.907742643,-87.749579573,ROBBERY,15,6
41.891037284,-87.618343879,THEFT,15,6
41.766507577,-87.683905652,THEFT,17,6
42.001064985,-87.661254473,THEFT,12,6
41.899911733,-87.721337639,ROBBERY,15,6
41.807010932,-87.622774469,ROBBERY,15,6
41.966299148,-87.658045926,ROBBERY,10,6
41.729618252,-87.551244573,THEFT,8,6
41.917061131,-87.687393113,THEFT,12,6
41.902698437,-87.723129356,ROBBERY,13,6
41.721212351,-87.66281599,ROBBERY,1,6
41.847622186,-87.710003421,ROBBERY,11,6
41.88171846,-87.627760426,THEFT,17,6
41.797645999,-87.617677592,ROBBERY,23,6
41.750832464,-87.605224746,THEFT,20,6
41.794617111,-87.596533202,ROBBERY,17,6
41.746701328,-87.616418753,ROBBERY,21,6
41.915216186,-87.677565117,ROBBERY,22,6
41.780541039,-87.670301034,ROBBERY,3,6
41.93997806,-87.649469376,ROBBERY,21,6
41.867190747,-87.686056033,ROBBERY,23,6
41.925563482,-87.641814612,ROBBERY,20,6
41.701816099,-87.538914996,ROBBERY,23,6
41.764589489,-87.689789791,THEFT,6,6
41.879069903,-87.627701434,ROBBERY,1,6
41.996428445,-87.666626441,ROBBERY,19,6
41.772293989,-87.657041972,ROBBERY,2,6
41.908054149,-87.637532732,ROBBERY,19,5
41.876914292,-87.62792343,ROBBERY,22,6
41.758770652,-87.585405474,ROBBERY,21,6
41.79771109,-87.589052989,ROBBERY,22,6
41.735008973,-87.551377022,ROBBERY,22,6
41.721623049,-87.624701342,ROBBERY,23,6
41.721032394,-87.625044829,ROBBERY,17,6
41.867513239,-87.686794397,ROBBERY,19,6
41.836893606,-87.723575057,ROBBERY,23,6
41.85354693,-87.685679736,ROBBERY,14,6
41.891133566,-87.624134682,THEFT,20,6
41.744479813,-87.646289585,ROBBERY,3,6
42.019398266,-87.67488021,ROBBERY,2,6
41.946021295,-87.655565552,THEFT,17,6
41.948131367,-87.649510899,ROBBERY,2,6
41.879536555,-87.625493067,THEFT,18,6
41.972843435,-87.671127232,ROBBERY,2,6
41.73656564,-87.578141192,ROBBERY,17,6
41.779183752,-87.688826305,THEFT,12,6
41.756378405,-87.562684471,ROBBERY,11,6
41.883656549,-87.749064412,THEFT,19,6
41.896688613,-87.627367939,ROBBERY,4,6
41.686385528,-87.655577385,THEFT,19,6
41.883475491,-87.627876969,THEFT,19,6
41.890071385,-87.627672183,THEFT,2,6
41.914562993,-87.677553434,THEFT,21,6
41.950603731,-87.688366953,ROBBERY,12,6
41.873605216,-87.712611297,ROBBERY,15,6
41.67736022,-87.641893815,ROBBERY,14,6
41.884950197,-87.677599285,ROBBERY,12,6
41.767375939,-87.622893093,ROBBERY,4,6
41.972339624,-87.775110617,THEFT,8,6
41.880630834,-87.774672021,THEFT,8,6
41.8841477,-87.673083189,ROBBERY,4,6
41.779582501,-87.640862796,ROBBERY,3,6
41.872738311,-87.7096236,ROBBERY,1,6
41.899023579,-87.758158731,ROBBERY,5,6
41.896253567,-87.728571685,ROBBERY,4,6
41.843473932,-87.724529173,ROBBERY,20,6
41.836815662,-87.730122398,ROBBERY,7,5
41.814607717,-87.699311253,ROBBERY,23,5
41.910756775,-87.749228812,ROBBERY,6,1
41.998633198,-87.687470142,ROBBERY,4,6
41.889259525,-87.717406788,ROBBERY,4,6
41.939905846,-87.654410045,ROBBERY,3,6
41.763062355,-87.621635795,ROBBERY,3,6
41.895487509,-87.713567459,ROBBERY,1,6
41.65183564,-87.613380771,ROBBERY,1,6
41.819968989,-87.700116835,ROBBERY,0,6
41.883659738,-87.632421239,THEFT,19,6
41.87504551,-87.743242252,ROBBERY,12,6
41.691526619,-87.635107774,ROBBERY,22,6
41.926812332,-87.702372339,ROBBERY,22,6
41.77912765,-87.692533522,ROBBERY,22,6
41.885393253,-87.663547848,ROBBERY,22,6
41.895212446,-87.663599526,ROBBERY,22,6
41.87803295,-87.640381136,ROBBERY,21,6
41.779273063,-87.676972155,ROBBERY,16,6
41.801007749,-87.653831748,ROBBERY,19,6
41.752147383,-87.603989513,ROBBERY,8,6
41.945688582,-87.649437757,ROBBERY,2,6
41.857311531,-87.653768313,THEFT,5,6
41.750150526,-87.646452666,THEFT,16,6
41.885741529,-87.631344503,THEFT,15,6
41.887704477,-87.631029211,THEFT,14,6
41.87766908,-87.629284766,THEFT,17,6
41.690531806,-87.621022587,ROBBERY,16,6
41.783392267,-87.594711117,ROBBERY,11,6
41.891051707,-87.63405559,THEFT,1,6
41.868165405,-87.62743954,THEFT,13,6
41.969330114,-87.659679691,THEFT,13,6
41.945144456,-87.654858055,THEFT,16,6
41.890053273,-87.628744799,ROBBERY,4,6
41.884226965,-87.651426664,THEFT,15,6
41.931197156,-87.64177949,THEFT,14,6
41.939918659,-87.653329306,THEFT,12,6
41.863375231,-87.659636657,THEFT,21,6
41.769185486,-87.625732415,ROBBERY,15,6
41.884276844,-87.622098929,THEFT,16,6
41.819732767,-87.59739731,THEFT,21,6
41.889751946,-87.631072891,THEFT,0,6
41.893399315,-87.635620327,THEFT,0,6
41.878981951,-87.69869001,ROBBERY,4,6
41.895525185,-87.709376227,ROBBERY,5,6
41.893676531,-87.635628328,THEFT,3,6
41.895617211,-87.632106859,ROBBERY,4,6
41.890013771,-87.631705393,THEFT,0,6
41.894749779,-87.637478821,ROBBERY,4,6
41.744049346,-87.664494883,ROBBERY,2,6
41.892802107,-87.713791753,ROBBERY,3,6
41.922750548,-87.644994062,ROBBERY,3,6
41.939606442,-87.739519545,ROBBERY,2,6
41.873185004,-87.743795434,ROBBERY,2,6
41.846050935,-87.726629757,ROBBERY,15,6
41.761001674,-87.559696929,ROBBERY,4,6
41.783474441,-87.613273996,ROBBERY,5,5
41.882394062,-87.627844798,ROBBERY,18,5
41.890053025,-87.628704402,THEFT,1,6
41.839811737,-87.661759133,ROBBERY,1,6
41.883950423,-87.682269672,ROBBERY,0,6
41.880443372,-87.624355722,ROBBERY,0,6
41.890013771,-87.631705393,THEFT,0,6
41.821359688,-87.70449461,ROBBERY,1,6
41.821767828,-87.700359595,ROBBERY,2,6
41.72169846,-87.625359863,ROBBERY,0,6
41.879733839,-87.668134613,ROBBERY,20,6
41.947280223,-87.652207109,ROBBERY,6,6
41.82584526,-87.600559684,THEFT,21,6
41.819735928,-87.597034079,THEFT,22,6
41.900629649,-87.628312638,THEFT,4,6
41.884389103,-87.706866213,ROBBERY,21,6
41.891023035,-87.619141016,ROBBERY,3,6
41.684809877,-87.642147208,ROBBERY,5,6
41.795001725,-87.633014005,ROBBERY,22,6
41.87616378,-87.745111964,ROBBERY,22,6
41.740976254,-87.651050024,ROBBERY,4,6
41.899250923,-87.62145895,THEFT,22,6
41.838580199,-87.60772081,THEFT,20,6
41.880334264,-87.757959152,ROBBERY,17,6
41.859324363,-87.724966198,ROBBERY,19,6
41.877809197,-87.761734553,ROBBERY,11,6
41.909760125,-87.63466702,ROBBERY,1,6
41.978165506,-87.658586238,THEFT,4,6
41.936073098,-87.666744574,ROBBERY,10,6
41.808042175,-87.677104058,ROBBERY,9,6
41.911067389,-87.653117601,THEFT,5,6
41.911292581,-87.636667266,ROBBERY,2,6
41.890013771,-87.631705393,THEFT,22,6
41.882782094,-87.633855661,THEFT,23,6
41.884848934,-87.639808046,ROBBERY,23,6
41.910764867,-87.658120918,ROBBERY,0,6
41.750723768,-87.638186311,ROBBERY,7,6
41.753677522,-87.646546999,ROBBERY,0,5
41.837341519,-87.614541985,ROBBERY,16,1
41.769185486,-87.625732415,ROBBERY,16,6
41.903230312,-87.634455361,ROBBERY,15,6
41.919360253,-87.715214101,ROBBERY,2,6
41.884013483,-87.627896757,ROBBERY,9,6
41.892816145,-87.624193198,THEFT,12,6
41.897837503,-87.624097243,THEFT,14,6
41.769696216,-87.68337861,ROBBERY,11,6
41.736277427,-87.62510451,THEFT,2,6
41.658678993,-87.602776239,ROBBERY,7,6
41.948792843,-87.670589538,ROBBERY,11,6
41.757436745,-87.588334702,ROBBERY,0,6
41.859983264,-87.728656593,ROBBERY,21,6
41.711519517,-87.619992506,ROBBERY,20,6
41.870040727,-87.70760846,ROBBERY,17,6
41.99448433,-87.666414976,ROBBERY,16,6
41.926123919,-87.648786866,THEFT,17,6
41.881832631,-87.709601264,ROBBERY,20,6
41.737506567,-87.585216242,THEFT,20,6
42.019398729,-87.67543958,ROBBERY,13,6
41.815994603,-87.643302717,ROBBERY,14,6
41.910470499,-87.678366829,THEFT,1,6
41.884389103,-87.706866213,THEFT,11,6
41.824547416,-87.633147064,THEFT,12,6
41.879045207,-87.627701705,ROBBERY,12,6
41.745514637,-87.568571178,THEFT,8,6
41.804135437,-87.667285013,ROBBERY,10,6
41.794509508,-87.633301738,ROBBERY,2,6
41.878113871,-87.634262752,THEFT,22,6
41.736922044,-87.551419766,ROBBERY,1,6
41.936903783,-87.644294256,THEFT,23,6
41.910676312,-87.649187069,THEFT,22,6
41.88233367,-87.627841791,ROBBERY,19,6
